temperature,rainfall,humidity,ph
31.49398069,64.56807592,62.84916863,8.86979671
30.99694676,38.31597852,46.42693735,9.406887533
29.61253065,50.1978269,63.04749127,5.80428611
29.97604322,44.86052932,57.03184356,8.35495812
30.88883074,55.51932414,52.62696801,8.634929739
30.39321309,35.37493212,60.16299493,7.699200949
30.43683729,30.92014047,55.20522037,5.261285926
25.32688786,32.71129281,63.18180319,9.112771682
30.53684308,33.48919022,59.96664731,4.605700542
30.38257873,47.95406479,40.5926071,7.115994051
24.01825377,35.03404425,53.76623369,7.214078621
28.69841277,65.67591794,61.14754363,9.93509073
29.33743412,42.44054315,49.00323081,8.914074888
27.96583691,70.10472076,61.34900107,8.639586199
24.86803974,63.9187654,48.27531965,8.621514073
25.87682261,38.53254678,45.96341933,5.838508699
31.01963639,32.81296548,49.9767522,3.532008668
27.43329405,54.73367631,87.80507732,7.18530147
28.3340432,38.7976407,80.77275974,7.034214276
27.01470397,55.296354,84.34262707,6.635968698
28.17432665,36.35720652,81.04554836,6.828187499
29.87888063,44.75215854,87.32761241,6.89077995
29.89232778,42.99498978,89.71503316,7.165121109
28.56212158,56.48265193,83.24855855,6.935804256
27.53592929,53.01899249,85.5701901,7.196774236
29.68361658,41.82490236,87.93598094,6.990095452
28.14448546,46.75690086,82.1193047,7.064782138
29.53037621,59.87232071,86.73346018,7.156563094
27.88352946,44.64407105,86.45147631,6.364967184
28.22471276,44.01206619,82.35916228,6.428054409
29.008124,45.91011391,84.96089355,6.664187809
29.75538903,37.54602719,86.45193297,6.637677489
29.78416743,40.77872823,85.16906976,6.79385576
27.8640132,42.83053902,80.4513142,6.852884643
27.11026483,51.52617423,84.96771717,7.121571293
27.11030369,49.11964582,83.64274107,6.883308033
28.95451232,57.65901369,89.07866095,6.421271178
29.21780035,43.1386631,87.93724219,6.54450214
28.7420098,48.54598575,85.81675947,6.452006451
29.65021184,56.76278363,80.29868321,6.489259136
27.23924995,37.31236904,86.404241,6.713410626
28.95172351,56.51103293,81.67085323,6.510840928
28.18837136,37.01110438,82.60629652,6.287380117
28.30041493,50.47333854,86.20681554,6.86308576
27.89636126,57.79863368,88.71782287,6.78415271
28.6899851,44.56598352,87.50436797,6.769415888
27.8262623,56.68833819,88.73100226,6.320768488
28.70562673,59.87065439,81.59200689,6.705008504
28.6362812,48.48319335,84.61431076,6.790736339
28.28511547,48.56690235,88.4393979,7.130278657
27.60887393,43.80041104,86.13316408,7.012740397
28.60901145,36.94616965,86.99495766,7.155685016
29.24598976,53.43228915,84.80084105,6.991242362
28.62911222,50.49913241,89.1148059,6.218923893
29.57329479,45.04467075,88.07505524,7.199495368
27.82684262,58.37249772,87.16679147,6.389882166
29.8757015,40.12044158,83.14796296,6.623438282
27.33684386,51.09802625,88.50229102,7.033012777
29.83040388,58.86687093,89.30428305,6.32400451
28.2753171,56.04995423,82.76020821,6.397636709
29.86860065,58.41394143,85.99127934,6.401455706
29.5888162,54.96121262,89.9939693,6.904587016
28.07219563,49.61865305,82.9116472,6.478557136
27.84026517,52.84626009,89.99615558,7.063022095
27.10818093,55.03723979,87.4512669,6.981758362
27.68515114,54.62243308,81.94268594,6.227134139
29.34594634,59.03629954,85.60472562,6.232836962
28.36319404,52.93031105,84.8593608,7.140437859
27.65280218,56.52558045,89.80650642,6.459252023
27.31372793,53.15223123,85.44815232,6.568795404
27.06909959,50.46746116,86.89934108,7.12851089
28.06642822,39.23831035,85.91625451,6.42937879
27.73329078,44.17580911,81.13903037,6.248900919
27.53632932,45.48591922,89.92908171,6.619891498
29.66461594,56.09542002,84.28187572,6.377568542
29.9145443,41.39081525,85.85384444,6.415459592
28.36363858,57.99524359,87.59810657,6.320662012
29.46416042,43.15411472,87.60890009,6.978400282
29.73013036,50.91511275,82.89166381,6.442335593
27.46852989,43.78420984,87.17649,7.184398832
27.77076285,49.50812624,87.09979549,6.402926221
29.12939524,36.45012824,88.48312598,7.085982325
27.10606808,37.45680611,89.89593328,6.698574085
28.88078945,53.79732545,86.94206817,6.594739424
28.14720892,37.44800463,83.8001509,6.647965508
29.89129144,54.7960127,80.14487166,7.120032489
27.41503453,40.53173216,80.98004661,6.91380932
29.27308605,50.9246554,89.4875022,7.073048264
29.65296893,56.01913159,88.48587386,6.5304707
28.44524991,58.18713162,82.67639542,6.684381357
27.96235681,48.9366954,83.97586797,6.581351374
29.25649321,42.02483277,81.97952224,6.86483915
28.36291385,43.05130077,88.00989267,6.487124217
27.62749466,39.26137642,86.49366929,6.605733068
28.66086349,50.01534317,86.12194568,6.860602782
29.2114218,51.53848218,87.11497805,6.41874299
29.40889385,53.35486977,86.16063492,6.365513634
28.02952623,36.12042927,84.8845732,6.556372966
28.08657178,38.14476781,80.35005927,6.760694228
29.16174608,40.16545979,80.28038146,6.715276663
29.8596912,50.66487502,80.03499648,6.666380512
29.06631494,43.95183726,83.6869203,6.626629798
27.38538997,58.29933073,88.66663953,6.702772465
27.93034941,43.25095608,85.42058715,7.011030515
29.2808618,44.47427436,81.8009244,6.890156495
28.9973145,59.84499208,83.78911515,6.821747052
27.92678579,43.4826194,86.5543196,7.183189922
28.5474135,49.4897245,88.9570454,6.27258822
29.36488409,48.30159325,89.1886954,6.679127482
28.56149805,41.013132,83.63802195,6.689825155
28.43683487,43.12063289,87.91332682,6.583381939
28.79728147,44.30070517,80.45744422,6.725551062
28.7275267,58.52974279,89.12760359,7.069747814
27.95639663,43.25726752,83.52706038,6.921993878
28.17458662,37.2464655,83.69659318,6.770955317
28.77653519,56.12443206,86.69133979,6.983130466
28.438097,52.55469976,83.48991368,6.267684328
29.48439992,71.89090748,63.19915325,7.454532137
26.73433965,67.15096376,68.13999721,7.040056094
26.27274407,70.23207557,62.28814857,7.418650668
34.03679184,73.23573601,67.21113844,6.501869314
28.03644051,72.49507741,65.06601664,6.814410928
28.81460716,62.26242533,65.33538112,7.581442888
34.03619494,66.85510868,64.28791388,7.741418772
33.8642935,68.02199825,61.57072498,6.573531614
32.84213012,73.67166182,68.68401492,7.543804223
27.10053268,73.84949872,63.36085585,6.5408208
25.65842532,69.28607828,61.18235808,7.22405917
32.34744009,64.55882254,66.61452812,7.551364319
29.58949031,67.53021213,68.32176769,6.928898659
30.91219459,66.63830637,68.79427388,7.747775263
28.12787838,70.86340755,64.2097765,6.706505915
30.08545364,67.1367443,69.34811988,6.668238556
31.74379487,68.97097538,62.51007687,7.332375138
27.81326852,69.75555541,62.50460464,7.596802025
32.88733849,71.50569456,64.59457409,7.70650895
29.36358721,61.91208707,64.98742947,7.366542647
27.82592799,74.01229707,67.5861883,6.919243702
28.49538735,74.91559514,60.44848407,7.187721818
27.74274761,71.78615328,68.53997144,7.075886472
30.41588462,63.02473185,67.66323804,6.74441168
27.3254209,61.19250859,69.09047809,6.726469088
30.28496619,65.62859526,61.69295127,6.628264883
28.56840626,63.49726331,61.53278622,7.127064207
25.36586097,65.81655892,66.6379724,7.538631462
34.9466155,70.1415139,65.26774011,7.162357641
25.09737391,74.61649888,67.72837887,6.859409487
32.47648301,65.820457,64.34848735,7.397190844
33.86351172,69.24464096,68.59232289,6.880245789
25.19857725,70.88787207,60.37332688,6.581313137
31.77681682,61.46892873,69.01852894,7.296972161
34.89814946,64.72797143,63.59948557,6.97297656
31.74105409,62.3061735,68.63525428,7.241148507
27.16159076,69.85112265,66.76017239,6.92009048
26.23773129,73.58663968,67.88521396,7.504608385
30.20157245,66.37171179,60.06534859,7.152272256
31.55846339,74.86960831,67.83563765,7.137004749
29.67892453,65.66436565,69.0854554,6.808041722
27.05365239,60.4693835,67.7017527,7.393631868
34.63880966,72.43169115,61.38597868,7.69950698
33.39438752,63.57445989,62.93692886,6.602888249
28.84079155,70.25496749,63.37230676,6.734447425
31.49338309,71.48327008,63.0563645,6.521217963
25.54960633,63.1830529,63.95425534,7.707332484
34.37329112,70.27184748,69.69366426,6.596719015
34.6008247,60.41790253,63.11296779,7.403623355
29.43463808,72.17818157,64.94329356,7.517097
29.10713092,67.83345933,67.90577375,7.17620823
28.57006111,70.0866434,65.71765781,6.593961761
27.54384835,69.40878198,69.3478631,7.143942758
33.04687968,62.30278274,68.93875631,6.690655045
33.95309131,61.16350463,69.96100028,7.423530351
30.11873003,71.72980375,60.11680815,6.578714843
29.57812712,69.43895491,66.17587668,7.497469256
27.26458947,68.91754359,68.01232937,7.775306272
31.35730791,63.85668948,64.24992106,7.322555223
31.52104732,61.71111448,66.55723677,7.580527339
29.39982732,67.47677295,64.25510719,7.108450121
29.38400259,65.24194361,64.14928485,7.358974541
28.38686534,74.24459122,61.88871127,7.405176138
28.47442276,69.5274407,63.53604453,6.500144962
30.64095781,71.36947525,61.14508627,7.167435834
25.25596239,68.64685069,61.36669662,7.261791753
32.97030511,73.44678678,60.18122078,7.586642101
33.66855394,67.32520551,66.60416867,7.534811833
32.83963757,73.40452716,67.99803573,7.251000789
27.45853567,69.46020927,62.90020977,6.513620918
25.68576704,74.62068748,69.84354028,7.121254928
30.0328403,71.21006868,64.14800537,7.574561547
28.20667264,64.32887142,68.27085245,7.350869792
28.27265858,63.29900785,61.18956161,7.513151076
28.5417236,69.68862306,64.2020154,7.025607706
26.87187036,63.51822045,61.61367264,6.804253866
32.79766751,64.11411069,68.77994074,7.163043872
26.42333018,63.46546487,64.51136845,7.338929556
29.79181107,63.02169909,63.38789228,6.621323612
27.44003279,72.50669768,67.10464369,6.661870999
34.1262979,70.40795007,65.14877461,7.733149554
30.94908189,62.78730907,64.23364112,7.402891666
28.75751783,73.37686831,61.02701476,6.599147298
27.24766491,62.31842057,66.10123083,7.04174124
28.63005477,62.2737345,66.770943,7.353876754
26.41768321,64.42177127,63.64698302,7.026795359
32.81705216,68.83924882,66.15665137,6.814301033
29.6321052,71.16331975,65.91359954,7.42160832
33.49077065,65.45328463,62.73317204,6.847382891
31.86847286,74.22238583,66.74217464,7.191522601
30.32992227,71.64631281,65.62971858,7.01285529
28.546224,62.83469851,66.31394098,7.368318809
30.02629908,66.47264636,67.88811637,7.26154329
31.65531175,66.69096751,60.13263713,6.52669158
30.33499674,74.16699119,63.54718862,6.872594461
33.36984395,64.89517488,65.67718163,6.874142175
31.4345059,64.77651469,62.99303471,7.76061831
27.71678273,68.56507978,63.29103387,6.781841984
32.63918668,61.83876146,61.3009051,7.326980454
32.7477393,63.37784443,67.77954584,7.453975408
28.05153602,43.35795377,63.49802189,7.604110177
19.44084326,46.83130119,63.27771461,7.728832424
29.84823072,46.80452595,60.63872613,7.491217102
21.36383757,46.6352865,69.92375891,6.633864582
26.28663931,46.13833007,68.51966729,7.324863481
22.17499963,53.46622584,62.13873825,6.410441476
26.57597546,50.89110726,60.97876599,7.836719564
26.58972517,50.90994463,66.14007674,6.139215944
19.1345771,36.46946971,62.57526895,6.590571088
28.75273118,35.15426171,69.15640149,7.286049978
25.78746268,49.14337177,60.2816298,6.058306161
23.89271875,52.55730112,61.78779413,6.658605362
28.67408774,42.96018627,63.18832976,7.299360767
28.42062847,49.02366803,61.77336343,7.815210661
21.35499456,41.78219834,62.60136323,5.925391795
21.12695586,38.71834464,63.18738532,6.403683619
24.02037872,49.78102578,61.62313345,7.397546271
25.40474421,51.92057267,65.8567539,7.722335992
29.03017561,54.9393771,64.49166566,7.475926645
20.21368219,50.89732989,68.65257685,6.887130053
29.19585548,44.93261911,68.01965728,7.441976825
18.29783597,49.39111479,69.6897615,7.629910253
27.41434987,44.43177543,63.41785982,7.336117221
24.84063998,48.77790371,60.09116626,6.75020529
29.94413861,40.37113729,67.31323084,7.52178027
25.87990287,47.89645224,67.55109024,6.347379185
20.0467711,46.05333124,65.84395319,7.135251532
22.99451999,54.49044154,66.70897237,7.670178119
25.13163619,49.04015558,66.92642362,7.399749291
28.49584395,53.14531023,62.44616219,7.841496029
18.28766124,48.60449438,69.48515056,6.254216611
24.38041875,53.13946695,61.18458224,6.868881708
21.31852148,45.42616802,66.43934593,7.320514721
18.54141834,44.07819743,62.70637578,6.296976913
25.28710601,49.37369982,60.85993533,7.241151936
25.43459777,41.02682925,69.12613376,7.685959305
28.83600962,44.08562546,69.76112921,6.890760124
27.37659643,49.47371773,63.93927841,6.155915975
28.31886863,45.36521251,60.19461399,6.167855382
27.4818649,37.81123974,62.04814951,6.861640036
18.28072173,48.80253285,68.10365387,6.978361689
27.61204997,42.72374404,69.29786244,7.043160241
23.43974653,45.40277297,63.22011726,5.94239222
20.95628486,52.39881209,63.68128841,7.239455147
23.7937153,49.73922097,68.03209183,6.516317561
22.6371424,38.30411077,65.44544859,6.233269045
21.53577883,35.75107592,65.47227704,7.505283615
29.87854588,44.95654782,65.73085206,6.950300686
25.2653291,48.33941188,67.10004577,6.958054839
25.17885316,35.03484812,68.93307305,6.54803469
24.12192608,44.23629285,61.09533545,6.461618577
23.33565221,36.18678721,67.40460704,7.065264073
21.74600081,50.43306085,63.39503184,6.765091462
27.60195453,54.37814199,63.46170674,5.91645379
24.388717,47.26052494,62.50453062,6.711341147
24.98287462,38.21370568,66.895409,6.379881442
28.234829,35.36831423,69.3159965,6.313284268
26.03026959,37.11395801,69.55863145,7.393210848
28.04849594,37.15824966,64.07691942,7.504930973
24.87425505,48.28137482,64.00213929,7.198076286
23.97081395,53.40906048,62.35557553,7.007037515
20.06003985,42.89509057,67.76252583,6.677262562
19.59221047,41.7704893,61.28633405,6.74398035
29.77013109,35.69674138,66.29327012,6.547361618
27.52135365,48.06491307,60.53657684,6.551577598
25.62896213,45.49683991,63.14909763,6.585020303
20.39078312,53.31508572,60.47528931,6.924042372
25.39038396,39.18374505,60.4989659,7.437373666
24.91079638,42.19740397,60.71367427,7.142611056
27.70496805,37.46160727,63.20915034,7.74672376
18.06486101,51.54922825,65.1034354,6.300479414
18.13027797,50.6128521,62.45851612,6.078724107
23.82723528,46.90725077,67.89815262,6.76660668
23.19305333,49.55213308,62.74710773,7.641024177
25.08966129,41.45486619,68.17543102,6.559681838
25.86928193,36.68284038,61.88321072,7.072923306
18.43966037,39.00992137,68.05394959,7.732194788
27.14911056,52.50812701,67.02664337,6.157782589
23.33375853,47.01510708,64.50515776,7.240988401
26.7230014,42.87274897,62.96841833,6.898905799
19.55750776,53.04669416,64.45268309,6.818681086
26.13708256,46.48280681,66.7729209,6.261937875
27.99990346,49.94043064,65.57653373,6.493036868
29.05941162,36.5011366,62.10652364,7.042474679
25.71269843,50.17067771,64.1123333,7.692013657
21.79792649,46.62370222,63.73086065,6.250994223
24.70626432,53.12442925,60.26854183,6.052184881
20.94981756,44.23913012,65.8108757,7.002216044
24.84918386,41.61080544,68.98088448,7.272427638
21.91041045,36.10211371,65.21662467,5.962001484
25.93381964,51.02372773,68.70533022,7.080506001
29.82112112,51.56461082,69.4073209,6.593798387
27.52185591,45.20841071,63.13215259,7.28805662
27.99627907,46.10585191,68.6428593,7.32710972
20.76774783,47.9271552,63.90164154,6.366355781
23.05276444,52.60285259,60.424786,7.011121216
21.65845777,38.07659414,63.58337146,6.280725549
26.25070298,40.8106299,67.62779652,7.621494566
20.97195263,53.10207889,63.83179889,7.630424083
23.89736406,40.74536757,66.32102048,7.802212437
24.55981624,111.9684622,91.63536236,5.922935513
19.65690085,108.0458926,89.93701023,5.937649578
18.78359608,102.5184759,87.4024767,6.804781106
24.1469628,110.2316633,94.5110662,6.424670614
22.44581266,109.3905998,89.90147027,6.738016221
24.96273236,109.4169192,92.40501423,6.497366677
22.5526059,104.8955643,89.3259486,6.327673765
22.77035608,106.9659201,91.45498527,6.36137446
19.20090378,108.0423555,94.27659596,6.923509371
23.12808226,109.3930157,92.68328358,6.630646083
24.92639065,104.7693804,85.19098079,5.832525853
24.77464458,105.7595811,85.63608688,6.738993954
19.8671184,108.3168858,86.35590206,5.782435567
24.26601316,104.5375109,93.7974061,6.537042717
23.62600218,107.6836871,89.73266695,6.145104401
19.67832052,108.5468633,89.08935702,6.890784045
22.36509395,104.8216333,92.30882391,7.175344328
21.57936934,102.8593382,94.88267728,5.938528744
18.26233221,108.0756727,88.16779129,5.709380472
23.71028128,105.6499907,89.61794165,6.184400085
22.48720144,111.6631582,89.9224883,6.553509673
21.6602498,112.4349689,94.79397419,5.885638185
20.13037175,107.3416913,89.31505137,6.143874691
18.41164435,105.1834976,91.11927248,6.101198974
19.68291173,111.2818551,89.75272999,6.594037135
23.20242586,109.0946323,91.19442671,6.859840821
18.92157197,102.8013275,87.31290342,6.56893406
22.10621387,106.8704803,91.34039616,6.769855664
18.47412402,108.4758509,89.68919664,7.130837931
19.81069447,102.860084,88.92944254,5.740338002
24.4880844,103.1969341,90.83687246,5.843005428
18.75927679,111.0196744,89.93457597,6.648687274
19.54128063,104.3739878,90.29751796,6.902751061
18.91251245,111.2800516,87.74938524,6.608023872
19.91330523,104.0277061,94.95031368,6.828522375
19.72620525,108.2287276,89.64934166,6.910374919
23.83185873,111.2232716,87.84034604,6.306605528
24.94467632,103.8799347,94.25702672,7.009180374
24.692258,104.6735454,93.87030088,6.297907579
24.72485577,111.2787584,85.56083187,6.728599215
20.12644921,108.065579,87.59629625,6.965156738
21.02432943,104.7847006,93.0569505,5.578095745
22.40423537,109.8695196,88.1508343,7.199504273
20.33691147,110.9653137,89.38003827,5.841367187
24.24779615,106.9216033,85.56033312,6.710143266
24.81530144,109.2853418,91.90842992,5.972714857
19.66329768,106.0380805,87.95158129,5.561851831
22.43377991,112.459697,90.3396556,6.107054808
22.92052307,110.2437841,85.12912161,6.988035315
22.91843172,106.2817706,85.40695044,7.13147457
24.88244467,107.1951707,89.39686219,7.086947687
23.40981539,105.2240743,93.13277,6.749260456
21.20725375,107.5660804,94.26304717,7.16300467
18.20230419,109.6623974,91.12282162,7.013481515
22.34375696,103.3183074,89.7870345,5.648243649
24.32770134,110.4606459,90.88292835,6.610251186
19.75088482,102.5538035,88.71691157,7.054313823
19.86173586,111.0217929,86.19740917,6.026999326
18.07132963,106.3602023,93.14554876,5.779427402
23.89162561,104.617522,89.61850203,6.535244251
23.98598756,104.991282,93.34236582,5.684995235
20.93892916,103.0295938,85.42912869,6.12476108
20.82210727,109.4429934,87.22815682,6.999014379
20.86474944,106.8685636,91.61793636,6.277148771
24.45840036,111.3779693,86.10874614,6.322396027
24.51147697,105.6209954,90.64498715,5.956401828
24.56811204,110.9633894,92.03009222,6.591302797
24.63228709,110.6956184,89.01574455,7.104094929
20.07386547,103.7084055,90.97819712,6.407872061
21.80523051,102.6488846,94.63612858,6.658402594
22.8122645,110.4432293,86.34233767,6.276038961
22.73031253,104.6843243,88.48567856,6.825256236
23.2801227,111.1382096,94.94330457,6.368560522
19.30106297,105.4766591,87.1775172,7.005410734
19.0087067,108.6793978,88.83768149,6.897368477
24.35193812,105.529185,90.88612388,6.152906502
24.72235539,112.1926517,88.87651295,5.744361602
21.92513945,111.7162016,94.46485312,7.051654924
24.83954414,107.6435771,86.88738076,6.034612928
18.09691127,104.88189,90.42177379,6.924490731
20.24104904,109.2537734,91.08706822,6.887005997
23.22594,105.6917856,94.42971362,6.8444019
23.50128217,106.61905,92.97527546,5.786058032
19.44623085,106.1606833,89.02127045,5.627186257
20.51343484,110.5764023,92.51675903,5.700088663
18.90223032,107.6103211,94.99897537,5.567805185
18.90592319,112.4750941,89.24126808,6.077886012
22.63045168,109.0357597,88.45577158,6.397995609
19.38603815,109.9130984,86.79058496,5.767372539
24.38318965,103.6012114,91.19431555,7.079973241
23.77989026,106.977723,92.93386903,5.893332378
22.59890174,110.0932899,93.16343942,7.058222596
24.37766782,106.128338,85.4017118,5.78270695
20.89273273,104.4407083,91.07776977,6.269663963
18.09903225,107.0050976,85.70786282,5.892913826
20.00218987,112.337046,85.83618191,7.116538883
19.85139326,102.8186358,89.80732335,6.430163481
21.25433607,106.2784673,92.65058936,7.159520979
23.65374106,109.8076178,93.32657504,6.431265737
23.88404783,108.3121789,86.20613842,6.082571701
29.36792366,92.82840911,76.24900101,6.149934034
27.33368994,101.0494791,83.67675197,5.849076099
27.40053601,104.9378,82.96221306,6.276800323
29.3159075,90.10978128,80.11585705,5.926824754
26.05433004,113.2297373,79.39654531,5.519088423
25.86632408,114.5357503,84.42379269,6.079178788
27.00932084,97.32531705,80.18546798,6.13465588
29.55054817,99.34482238,78.06762846,5.808497604
26.28845991,113.8729798,83.390039,5.891458107
29.16226551,100.0075679,76.16151562,5.816622479
28.65003945,98.75084366,82.68752542,5.843163161
29.07311132,100.1692639,76.50045221,6.376756633
28.08166093,118.2761894,75.26429821,5.623615687
27.1994597,99.72430835,78.8086068,5.91505509
28.05484146,108.3957179,78.04602887,6.458714879
25.14748006,98.66679427,83.34688193,5.565028635
25.94019018,119.84797,78.3422098,6.211833161
27.66752761,108.66464,79.68542782,6.490074429
25.56703012,102.7867717,75.94067692,5.590236025
28.6956201,116.1616839,82.54195839,6.225225239
26.33544853,118.6858263,76.8532006,6.190757459
25.93730186,98.21747528,78.89864446,5.915568968
25.13686519,91.46442491,84.88394407,6.195152442
27.50527651,105.0776992,80.79783998,6.156373499
26.21009246,112.0700033,82.34429458,6.313197204
29.10403455,92.07835761,79.19588629,6.324270089
29.2440638,90.66727868,77.32017166,5.707488987
25.56202173,93.10247183,77.38229006,6.119216009
26.3985515,98.16752001,81.36028902,5.571401169
28.09577643,109.5408614,77.79586769,5.63127166
27.84767901,117.2878912,83.31110751,6.101241579
27.39341554,94.31102057,81.4654833,6.438137279
25.14517635,119.218154,81.38204104,6.098369122
28.65456263,102.4633775,79.28693687,5.695267822
29.16093424,109.575944,76.67484233,5.618094446
27.57278064,91.34276507,82.0638878,6.435785799
25.40909896,112.9794804,82.36208097,6.176644228
25.99069521,112.0777152,83.33983116,6.220643671
26.29039046,118.6730366,81.06003778,5.871702211
29.14827211,117.536781,78.71024836,6.390741836
26.59743595,107.3944717,79.35898915,6.21084479
25.36059237,116.5531455,75.03193255,6.012696655
29.12036889,112.3982055,80.18080728,5.908770059
27.53911354,110.3262123,77.25629897,6.049801781
29.66727337,110.2511102,83.51014178,6.010095853
25.05802193,110.4408803,84.97323747,5.738678895
25.86824781,116.3019555,78.52399914,5.74055541
25.85036988,119.0856171,81.95580471,5.793260262
26.51682337,108.8547508,77.79913575,5.50947065
28.66725136,118.2583441,79.59242542,5.986442306
28.14938935,91.40508414,81.54448882,5.790768046
26.42313317,95.12322062,83.6995044,5.915546415
26.59386409,109.9825551,81.40740301,6.242528278
27.71822477,102.2099836,76.57853189,6.036079266
28.98333432,109.022564,82.95958244,5.829898502
29.42017919,117.229079,83.96754496,6.088064451
27.39872329,112.1355384,81.10523402,6.469370954
26.4020227,111.0162259,84.41007614,5.720726906
27.81251452,99.20961514,82.69285419,5.80766417
25.19640218,115.8586081,83.55829874,5.703381728
28.31193338,119.695765,75.77363772,6.165001278
25.90113128,110.10323,80.47152737,6.002481605
27.48612983,109.2768851,76.11239849,6.212369363
29.38254012,109.2486647,83.50423735,5.765308943
29.22118628,108.8616474,81.08183635,5.740764682
27.09062164,110.1331182,81.33506906,5.879119455
26.12643374,104.4812858,81.81365007,6.099478745
29.01207743,90.43495443,77.95192527,5.674403359
27.96799119,119.4765557,79.28625709,5.694243847
28.0764455,118.9923573,76.05522115,5.905494703
25.16278237,90.94554618,84.97849241,6.110844721
25.78749808,114.2005455,84.51194224,6.020445317
25.34119774,91.06493353,84.47321314,6.435917308
29.44795403,96.45042585,78.34971537,5.505393833
26.47522633,113.1161095,78.51833782,5.677719902
27.39489579,92.78133617,83.31172003,5.719014989
25.08347445,94.32961456,80.261731,6.275572298
26.6719835,91.73358569,76.48541655,6.275384607
25.44926208,100.6619171,79.49221962,6.201911642
28.22776705,98.00403016,80.6430384,5.758054257
28.1279509,103.5045395,77.48247073,6.323933647
28.9470467,95.83016448,82.1888998,5.901100841
27.96236771,97.55986676,84.15403614,5.644486582
28.00316034,94.68180316,78.90085998,6.235461772
29.1400919,90.45142867,80.1190228,6.28236237
27.9122104,90.24211529,83.36307683,6.356090905
25.43480512,96.47800391,81.53977797,5.837258235
28.55980972,111.0843029,84.51602322,5.653437902
26.59580783,100.5123341,82.99556744,5.727469947
27.19711623,99.46950465,77.3970629,6.200111068
25.29391516,105.4220251,79.29122198,5.614471478
29.90888522,91.99964712,76.98740841,6.257369799
27.94972463,109.0921631,76.63713353,6.037430836
25.01018457,108.3690513,78.76260938,5.760457558
29.21144871,108.5501443,84.70189923,6.158164422
27.35911627,90.81250457,84.54625006,6.387431383
28.0106804,103.7040783,76.52808057,5.891413895
28.67208915,94.37987496,82.20793613,5.725418961
27.34585147,92.15524332,78.4873835,6.281069505
29.50704598,98.12565829,78.20585613,5.507641778
29.73770045,90.09586854,47.54885174,5.954626604
33.55695561,98.67527561,53.72979826,4.757114897
27.00315545,95.85118326,47.67525434,5.699586972
33.56150184,95.70525913,45.53556603,5.977413803
35.89855625,92.19721736,54.25964196,6.430139436
34.17719782,98.00687989,50.62161586,6.113935087
30.01592643,97.72843182,53.19212381,5.074272692
31.74592134,93.75441586,45.16127859,5.667507706
35.99009679,95.3713484,52.22780489,5.978634285
31.86641378,98.46768642,52.19331595,5.064613314
27.75518664,94.11213345,52.34605806,4.772385986
34.72413192,97.31258083,51.4271781,5.161148592
27.53907547,99.35408185,53.63549533,6.797779227
27.69637763,89.85646496,48.5622488,6.39474303
27.25373364,91.87312479,52.66319725,5.566704378
30.33723921,94.42850522,48.88704844,5.755049971
31.85744939,91.55845821,45.53106268,5.417340525
35.39986338,97.41054011,49.45962621,6.166173834
29.80747243,95.74606104,52.13797867,5.191265116
34.16438906,98.33351125,54.16482251,4.954739564
28.93270187,99.9834242,47.94053996,5.664587011
27.98392787,99.61465679,53.33018851,5.548584852
31.20478173,94.62954663,54.49960506,6.804437106
32.13409675,98.63333684,50.52559148,6.097869767
28.91862016,97.01331604,48.13974548,5.075504537
31.09779147,90.28624348,47.41196659,4.546466109
34.73823882,90.65022183,49.08864345,5.855119268
29.98080499,91.82271568,49.48613279,6.442393461
33.80398664,90.82549241,46.12866113,4.507523551
30.07202564,92.09609766,50.96040505,6.10729559
27.92063282,100.2585673,51.77965917,6.47544932
31.40948821,92.99739415,49.21729127,6.832979509
35.7877738,100.2160615,51.94190321,5.395275719
33.36140093,98.81596545,45.02236377,6.13526938
35.96054636,98.00644238,48.69677802,4.555688532
28.33333307,91.67241761,51.39586505,6.434197756
32.27652024,95.99487068,50.19368841,5.316875978
31.99490489,97.38741498,50.84881347,5.279388967
27.58258929,95.8445641,48.56916221,6.720041791
29.38471637,100.8124659,45.88744691,5.72742254
32.38697531,90.21633216,53.2328243,4.691396195
30.91471455,90.14047759,49.92963856,6.810186079
35.37775595,97.41586402,45.58110023,6.454045329
32.32362177,93.36718816,52.5896771,5.842763773
28.22373428,97.76832322,47.40519056,5.024124684
27.27433181,95.257992,47.16808054,6.422710539
27.10710832,92.37238878,50.70880979,4.94295037
34.89226666,91.63074547,48.75613373,6.414526606
33.7462686,92.26439205,48.50387598,6.777788126
27.3511056,96.27792547,54.43945147,6.441328044
32.89300162,94.49161372,52.61323969,4.650536197
35.38598705,90.29643888,51.42664176,5.254532213
27.5529736,90.40332704,47.90859131,5.910634533
32.82141065,90.89173106,47.45553843,4.755273631
30.17294105,95.23444287,51.0845903,6.814630246
29.26382931,100.7586226,54.82257868,5.342866119
32.06097197,96.59816497,51.08494181,6.336234624
28.69818144,99.642454,47.71875722,4.754435025
29.14305008,97.55155537,49.40983294,6.831706773
28.3471611,90.40260445,53.53903102,6.967417766
27.67256197,92.84991507,45.41692012,4.947683034
28.1218093,93.30247448,46.16888595,5.630619901
30.79375683,92.21318555,46.69536813,6.27339822
28.89409382,94.76322976,54.80750249,6.472774648
33.33024826,98.28583013,45.61143594,6.953246506
27.78912455,91.01152997,53.96886679,5.643710216
31.65333432,91.09745581,48.20662669,6.392313973
